,,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,PoolQC_E,Fence_E,SaleType_E,SaleCondition_E,MSSubClass_E,EnclosedPorch_0,BsmtFinSF2_0,LowQualFinSF_0,WoodDeckSF_0,Fireplaces_0,3SsnPorch_0,PoolArea_0,MiscVal_0,ScreenPorch_0,OpenPorchSF_0,BsmtUnfSF_0,GarageArea_0,2ndFlrSF_0,TotalBsmtSF_0,MasVnrArea_0,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,GarageArea_bin
train,921,8777,5,7,7.550135342488429,2003,0.0,6.98933526597456,7.149131598557407,7.149131598557407,6.834108738813838,7.696667081526462,2.0,2,2,4,2,9,0.0,4.0,3.0,1.0,2.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,6.7,7.25,7.75,8.0,14.0,3.5,1
train,922,10237,6,5,7.603897968521881,2006,0.0,3.367295829986474,7.183111701743281,7.183111701743281,0.0,7.183111701743281,0.0,2,0,3,1,6,397.0,4.0,3.0,1.0,2.0,1.0,15.0,4.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,923,8012,6,5,7.597897950521784,1994,0.0,5.111987788356544,7.380879035564116,7.388946097618437,0.0,7.388946097618437,1.0,2,0,2,1,5,533.0,4.0,3.0,1.0,2.0,1.0,13.0,5.0,5.0,4.0,6.0,2.0,3.0,10.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,5.0,6.0,5.0,2.0,6.0,3.0,7.0,3.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,11.4,16.5,17.0,18.0,29.0,14.0,2
train,924,10240,6,6,7.591357046698551,1980,157.0,6.439350371100098,7.430707082545968,7.430707082545968,0.0,7.430707082545968,1.0,2,0,3,1,7,612.0,4.0,3.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,11.4,7.25,8.0,13.666666666666666,20.0,10.0,2
train,925,15611,5,6,7.589841512182657,1977,0.0,6.643789733147672,7.027314514039777,7.027314514039777,0.0,7.027314514039777,0.0,2,0,3,1,6,540.0,4.0,3.0,2.0,2.0,3.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0,2.0,6.0,4.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,2.0,12.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,17.75,18.75,13.0,25.0,11.5,2
train,926,11999,8,5,7.602900462204755,2004,340.0,0.0,7.074963197966044,7.118826249062078,7.039660349862076,7.772752716468742,0.0,2,1,4,1,10,656.0,4.0,3.0,1.0,2.0,1.0,24.0,5.0,5.0,5.0,7.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,11.4,22.25,22.75,15.0,14.0,14.5,2
train,927,9900,7,5,7.585281078639126,1968,342.0,6.315358001522335,6.725033642166843,7.002155954403621,6.78105762593618,7.590346945602565,0.0,2,1,4,1,9,486.0,4.0,3.0,1.0,2.0,1.0,14.0,3.0,5.0,5.0,7.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,11.4,7.25,7.75,15.333333333333334,14.0,11.0,2
train,928,11838,8,5,7.601901959875166,2001,0.0,0.0,7.469654172932128,7.489412083508719,0.0,7.489412083508719,0.0,2,0,3,1,7,522.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,11.4,22.25,22.75,15.0,14.0,14.5,2
train,929,13006,7,5,7.599901959208498,1997,285.0,0.0,6.872128101338986,6.901737206656574,7.126087273299125,7.71289096149013,0.0,2,1,4,1,8,642.0,4.0,3.0,2.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,4.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,11.4,16.5,17.0,15.0,27.0,12.5,2
train,930,8925,8,5,7.60489448081162,2007,0.0,2.833213344056216,7.2909747781429814,7.2909747781429814,0.0,7.2909747781429814,0.0,2,0,3,1,7,610.0,4.0,3.0,2.0,4.0,1.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,11.4,14.5,17.0,16.666666666666668,27.0,12.5,2
train,931,9100,5,6,7.583756300707112,1965,0.0,5.82600010738045,6.8308742346461795,6.8308742346461795,0.0,6.8308742346461795,0.0,1,0,2,1,5,429.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,11.4,7.25,7.75,14.666666666666666,25.0,10.5,2
train,932,11670,9,5,7.604396348796338,2006,302.0,0.0,7.552762084214147,7.552762084214147,0.0,7.552762084214147,0.0,2,0,3,1,8,788.0,4.0,3.0,2.0,2.0,3.0,20.0,7.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,4.0,4.0,6.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,14.1,22.25,22.75,22.333333333333332,27.0,19.0,3
train,933,8487,7,5,7.60339933974067,2004,210.0,3.044522437723423,7.313886831633462,7.313886831633462,0.0,7.313886831633462,0.0,2,0,3,1,6,570.0,4.0,3.0,1.0,2.0,2.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.666666666666668,27.0,12.5,2
train,934,27650,7,7,7.581209826196346,2007,0.0,6.054439346269371,6.373319789577012,7.635303886259415,0.0,7.635303886259415,1.0,2,0,4,1,9,505.0,4.0,3.0,4.0,4.0,1.0,11.0,9.0,5.0,5.0,6.0,4.0,5.0,6.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,11.4,14.5,16.75,16.666666666666668,27.0,12.5,2
train,935,5825,4,5,7.563719668414366,1953,108.0,0.0,6.398594934535208,6.617402977974478,0.0,6.617402977974478,0.0,1,0,1,1,5,528.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,3.0,2.0,3.0,6.0,2.0,4.0,3.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,11.4,7.25,8.0,15.0,14.0,11.0,2
train,936,10083,7,5,7.602900462204755,2003,103.685261707989,6.726233402358747,7.0707241072602764,7.0909098220799835,0.0,7.0909098220799835,1.0,2,0,2,1,5,555.0,4.0,3.0,1.0,2.0,1.0,13.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,937,9675,7,5,7.603897968521881,2005,0.0,5.834810737062605,7.01571242048723,7.01571242048723,6.755768921984255,7.586803535162581,0.0,2,1,3,1,8,689.0,4.0,3.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,11.4,16.5,17.0,15.333333333333334,27.0,12.5,2
train,938,8760,7,5,7.604396348796338,2006,0.0,6.142037405587356,7.238496840894365,7.238496840894365,6.349138991379798,7.5822291942764615,0.0,2,1,3,1,7,868.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,5.0,3.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,15.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,14.1,16.5,17.0,21.333333333333332,27.0,17.5,3
train,939,24090,7,7,7.57095858316901,1950,0.0,0.0,6.940222469119639,7.0967213784947605,7.087573705557973,7.784889295655098,0.0,2,0,4,1,10,349.0,4.0,3.0,1.0,2.0,1.0,19.0,5.0,5.0,5.0,7.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0,4.0,5.0,10.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,6.7,7.25,8.0,6.0,14.0,3.5,1
train,940,12640,6,5,7.589335823170617,1976,0.0,6.842683282238422,7.455298485683291,7.455298485683291,0.0,7.455298485683291,0.0,2,0,4,2,8,574.0,4.0,3.0,2.0,2.0,1.0,12.0,5.0,5.0,2.0,6.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,7.25,7.75,14.666666666666666,20.0,10.0,2
train,941,8755,7,5,7.600902459542082,1999,298.0,6.650279048587422,6.900730664045173,6.930494765951626,6.946013991099227,7.630946580890459,1.0,2,1,3,1,8,390.0,4.0,3.0,2.0,2.0,2.0,15.0,7.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,7.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,15.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,11.4,16.5,17.0,14.666666666666666,27.0,12.5,2
train,942,7711,4,3,7.589841512182657,1977,0.0,7.273092595999522,7.273092595999522,7.273092595999522,0.0,7.273092595999522,2.0,2,0,4,2,8,0.0,4.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,6.7,7.25,7.75,7.666666666666667,14.0,3.5,1
train,943,25000,5,4,7.584773077612199,1967,0.0,0.0,7.398174092970465,7.398174092970465,0.0,7.398174092970465,0.0,2,0,4,2,8,576.0,4.0,3.0,1.0,3.0,1.0,12.0,5.0,5.0,2.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,11.4,9.0,7.75,15.0,14.0,11.0,2
train,944,14375,6,6,7.580189417944541,1958,541.0,4.718498871295094,6.709304340258298,7.20414929203594,0.0,7.20414929203594,0.0,1,0,3,1,7,525.0,4.0,3.0,2.0,2.0,5.0,22.0,5.0,5.0,5.0,5.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0,4.0,6.0,4.0,2.0,4.0,3.0,7.0,5.0,5.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,12.0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,11.4,16.5,17.0,15.666666666666666,33.0,12.0,2
train,945,8820,5,6,7.544861068658458,1996,0.0,6.9930151229329605,6.9930151229329605,7.080867896690782,6.331501849893691,7.533693709848633,0.0,1,0,2,1,7,456.0,2.0,3.0,1.0,2.0,3.0,6.0,5.0,5.0,5.0,3.0,5.0,3.0,12.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,5.0,7.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,8.7,8.25,8.75,16.666666666666668,14.0,11.0,2
train,946,8163,5,6,7.580699752224563,1959,128.0,6.618738983517219,7.0431599159883405,7.0431599159883405,0.0,7.0431599159883405,1.0,1,0,3,1,6,796.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,5.0,2.0,3.0,9.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,11.0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,14.1,7.25,8.0,17.0,23.0,12.0,3
train,947,14536,8,5,7.602401335665818,2003,236.0,7.170888478512505,7.388327859577107,7.396335293800808,0.0,7.396335293800808,1.0,2,0,3,1,9,808.0,4.0,3.0,1.0,2.0,1.0,22.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,14.1,17.25,17.75,22.666666666666668,27.0,17.5,3
train,948,14006,7,5,7.602401335665818,2002,144.0,0.0,6.842683282238422,6.842683282238422,6.734591659972948,7.482681828154651,0.0,2,1,3,1,7,474.0,4.0,3.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,1.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,11.4,16.5,17.0,15.0,27.0,12.5,2
train,949,9360,6,7,7.587310506022615,2006,0.0,6.890609120147166,7.057897937411856,7.231287004327616,0.0,7.231287004327616,1.0,1,1,3,1,5,676.0,4.0,3.0,1.0,2.0,1.0,14.0,5.0,5.0,5.0,6.0,5.0,3.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,11.4,17.25,17.75,14.666666666666666,27.0,12.5,2
train,950,7200,5,8,7.576097340623111,2002,0.0,5.988961416889864,6.762729506931879,6.762729506931879,0.0,6.762729506931879,1.0,1,0,3,1,5,720.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,6.0,3.0,7.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,16.5,17.0,12.0,28.0,10.5,2
train,951,7800,5,5,7.583756300707112,1965,0.0,6.464588303689961,6.720220155135295,6.873163834212518,0.0,6.873163834212518,1.0,1,0,3,1,6,300.0,3.0,3.0,1.0,2.0,3.0,13.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,2.0,12.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,5.3,7.25,7.75,6.666666666666667,14.0,3.5,1
train,952,7200,5,8,7.587310506022615,2003,0.0,6.493753839851686,6.645090969505644,6.645090969505644,0.0,6.645090969505644,0.0,1,0,2,1,5,396.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,2.0,2.0,3.0,7.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,8.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,11.4,7.25,8.0,16.666666666666668,14.0,11.0,2
train,953,11075,5,4,7.585788821732034,1969,232.0,6.333279628139691,6.665683717782408,7.063903961472068,6.68586094706836,7.585281078639126,0.0,2,1,4,1,7,530.0,4.0,3.0,2.0,2.0,1.0,12.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,6.0,5.0,2.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,15.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,11.4,8.5,9.75,13.0,21.0,8.0,2
train,954,9400,6,5,7.588829878307813,1975,250.0,6.852242569051878,6.852242569051878,6.8885724595653635,0.0,6.8885724595653635,0.0,2,0,4,0,4,0.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,7.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6.7,8.25,8.75,7.666666666666667,14.0,3.5,1
train,955,7136,6,6,7.5740450053721995,1950,423.0,6.184148890937483,6.887552571664617,6.887552571664617,6.887552571664617,7.580189417944541,0.0,2,0,4,2,8,492.0,3.0,3.0,2.0,4.0,1.0,18.0,5.0,5.0,2.0,7.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,6.0,6.0,3.0,1.0,3.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,8.2,7.25,7.75,16.333333333333332,14.0,11.0,2
train,956,1300,6,6,7.591357046698551,1980,0.0,5.655991810819852,6.331501849893691,6.331501849893691,6.505784060128229,7.114769448366463,0.0,1,1,2,1,5,462.0,2.0,3.0,1.0,2.0,1.0,8.0,5.0,5.0,4.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,6.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,8.7,7.25,7.75,14.666666666666666,14.0,11.0,2
train,957,7420,5,5,7.5822291942764615,1962,0.0,6.035481432524756,6.964135612418245,6.964135612418245,0.0,6.964135612418245,0.0,1,0,3,1,6,576.0,4.0,3.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,11.4,8.25,8.75,16.333333333333332,14.0,11.0,2
train,958,8450,7,5,7.602900462204755,2003,0.0,6.551080335043404,7.198931240688173,7.198931240688173,0.0,7.198931240688173,1.0,2,0,3,1,6,531.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,11.4,16.5,17.0,15.333333333333334,27.0,12.5,2
train,959,2572,7,5,7.600902459542082,1999,0.0,6.405228458030842,6.546785410760524,6.546785410760524,6.580639137284949,7.256297239690681,1.0,2,1,3,1,6,484.0,5.0,3.0,1.0,2.0,2.0,20.0,5.0,5.0,3.0,7.0,5.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,8.7,17.25,17.75,14.666666666666666,27.0,12.5,2
train,960,7207,5,7,7.580189417944541,2008,0.0,6.546785410760524,6.755768921984255,6.755768921984255,0.0,6.755768921984255,1.0,1,0,2,1,4,0.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,6.7,7.25,8.0,6.666666666666667,14.0,3.5,1
train,961,12227,6,7,7.589841512182657,1995,424.0,6.799055862058796,7.193685818395112,7.341483852363161,7.193685818395112,7.96311205897929,1.0,2,1,4,1,11,619.0,4.0,3.0,2.0,2.0,3.0,14.0,8.0,5.0,5.0,7.0,2.0,3.0,9.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,11.4,7.25,8.0,14.666666666666666,14.0,11.0,2
train,962,2308,6,6,7.589335823170617,1976,0.0,6.322565239927284,6.690842277418564,6.690842277418564,6.61338421837956,7.3453648404168685,1.0,2,1,3,1,7,440.0,4.0,3.0,1.0,2.0,3.0,10.0,5.0,5.0,4.0,7.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,3.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,11.4,16.5,17.0,14.666666666666666,27.0,12.5,2
train,963,11923,9,5,7.60489448081162,2007,0.0,0.0,7.496097345175956,7.496097345175956,0.0,7.496097345175956,0.0,2,0,2,1,7,702.0,4.0,3.0,2.0,2.0,3.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,11.4,21.75,22.25,15.0,14.0,14.5,2
train,964,11316,7,5,7.602401335665818,2003,44.0,6.437751649736401,6.706862336602747,6.715383386334681,6.976348070447749,7.546974117516527,1.0,2,1,4,1,8,510.0,4.0,3.0,1.0,2.0,3.0,22.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,965,10237,6,5,7.603897968521881,2007,0.0,0.0,6.664409020350408,6.664409020350408,6.553933404025811,7.3031700512368,0.0,2,1,3,1,8,393.0,4.0,3.0,1.0,2.0,1.0,15.0,4.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,15.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,11.4,16.5,17.0,15.0,27.0,12.5,2
